id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
1699,COMPLETED,NORMAL,سباكه,سباكه,user1098,Ahmed Fahmy,01086084622,user562,Mona Hussein,01097225409,40 Ave,24.011787,26.155519,142.97,2025-12-24 15:57:05,2025-12-24 15:58:07,2025-12-24 19:52:55,
1700,PROCESSING,HIGH,تكييف,تكييف,user3314,Noha Khaled,01039924424,user1752,Noha Rashid,01077761937,,29.633339,29.721198,46.5,2025-12-07 17:20:28,2025-12-07 20:53:37,,
1701,CANCELLED,NORMAL,نقل عفش,نقل عفش,user4601,Maged Ali,01033234883,user3600,Ramy Ibrahim,01053994182,13 Ave,26.061398,35.770894,117.66,2026-02-16 02:00:24,2026-02-16 06:47:44,,2026-02-16 02:42:38
1702,COMPLETED,URGENT,دهان,دهان,user2532,Omar Ibrahim,01052883169,user1353,Ahmed Hussein,01031052222,98 Rd,25.545685,31.509478,38.41,2024-11-06 17:48:58,2024-11-07 09:06:14,2024-11-07 17:41:40,
1703,COMPLETED,HIGH,صيانه منزليه,صيانه منزليه,user157,Sameh Youssef,01065424925,user4327,Hussein Ali,01086207426,39 Ave,29.287724,27.33761,30.86,2025-06-26 15:12:59,2025-06-27 07:19:42,2025-06-27 10:20:37,
1704,COMPLETED,NORMAL,تكييف,تكييف,user3528,Aya Rashid,01015769130,user4576,Dina Shaker,01068177485,,25.232002,30.074876,53.58,2025-03-15 23:32:57,2025-03-16 02:33:31,2025-03-16 07:06:30,
1705,COMPLETED,NORMAL,تكييف,تكييف,user1544,Hussein Naguib,,user3069,Nermeen Tawfik,01077625693,,28.880376,34.826374,137.65,2025-07-02 23:14:15,2025-07-03 06:10:51,2025-07-03 06:51:46,
1706,CANCELLED,NORMAL,حدائق,حدائق,user471,Nadia Hamdy,01010162459,user4427,Yasmin Shaker,01018473178,199 Ave,30.106135,35.030496,119.87,2025-09-25 00:16:15,2025-09-25 01:39:57,,2025-09-25 06:22:51
1707,COMPLETED,HIGH,حدائق,حدائق,user296,Marwa Youssef,01065800998,user1634,Omar Omar,01010017850,97 St,29.092727,31.527443,24.4,2025-01-05 02:14:42,2025-01-05 12:33:10,2025-01-05 15:22:03,
1708,COMPLETED,NORMAL,نظافه,نظافه,user1460,Khaled Hussein,01069314812,user3239,Dina Adel,01069625575,56 Rd,27.626665,32.202373,114.42,2026-02-10 07:02:33,2026-02-10 17:30:14,2026-02-11 04:27:39,
1709,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user999,Ayman Omar,01024554533,user3545,Hoda Ibrahim,01044975663,196 Ave,27.05808,35.989037,50.34,2025-07-16 08:56:15,2025-07-16 14:42:01,2025-07-16 15:06:44,
1710,COMPLETED,URGENT,نجاره,نجاره,user552,Nermeen Omar,01054452330,user2624,Sameh Shaker,01072310967,83 Ave,24.033737,25.52828,56.73,2026-01-11 18:18:01,2026-01-11 19:18:03,2026-01-11 23:09:21,
1711,COMPLETED,NORMAL,نقل عفش,نقل عفش,user61,Nermeen Fouad,01082433029,user2362,Karim Omar,01040302080,200 St,24.432171,27.446064,40.85,2026-04-18 21:05:53,2026-04-19 09:00:57,2026-04-19 12:31:20,
1712,COMPLETED,NORMAL,سباكه,سباكه,user939,Karim Gamal,01059711575,user408,Ali Adel,,,24.106189,33.14437,48.34,2025-05-28 09:22:55,2025-05-28 14:35:53,2025-05-28 18:43:12,
1713,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user678,Maged Hamdy,01075248523,user2793,Hany Hussein,01064743441,185 Ave,28.467683,27.488355,47.51,2025-03-06 03:40:01,2025-03-06 05:34:53,2025-03-06 09:07:53,
1714,COMPLETED,NORMAL,نجاره,نجاره,user3779,Laila Hussein,01076802756,user4352,Hassan Khaled,01066887676,15 Ave,28.182899,28.013322,71.57,2025-07-05 05:04:20,,,
1715,CANCELLED,NORMAL,سباكه,سباكه,user3999,Ramy Hamdy,01076736016,user527,Sherine Fouad,01038477668,36 St,30.10663,30.302804,69.53,2026-04-02 01:01:49,2026-04-02 03:56:15,,2026-04-02 05:36:24
1716,COMPLETED,NORMAL,دهان,دهان,user3493,Mahmoud Fahmy,01046558743,user2939,Heba Rashid,01056402546,159 St,25.105126,26.092554,69.19,2025-10-06 15:10:19,2025-10-06 17:14:54,2025-10-06 18:43:04,
1717,COMPLETED,URGENT,كهربا,كهربا,user1339,Mohamed Said,01040125106,user2051,Maha Naguib,01063858626,77 Ave,30.260199,29.41191,116.82,2025-01-14 16:24:53,2025-01-14 19:53:55,2025-01-15 02:17:41,
1718,COMPLETED,NORMAL,حدائق,حدائق,user183,Nour Hamdy,01069702849,user1285,Amany Ibrahim,01098161045,61 Ave,26.57288,25.213939,104.82,2025-05-24 19:39:38,,,
1719,COMPLETED,HIGH,كهربا,كهربا,user3508,Ahmed Fahmy,01059350616,user2859,Marwa Ali,01075945949,48 St,31.180028,32.946486,24.46,2024-10-18 04:25:15,2024-10-18 06:17:01,2024-10-18 21:30:42,
1720,COMPLETED,NORMAL,حدائق,حدائق,user3982,Fatima Samy,01095555292,user487,Ayman Naguib,01014344197,68 St,27.10563,25.434979,138.97,2026-03-13 18:57:58,,,
1721,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user426,Amr Hassan,01049379055,user4091,Hassan Gamal,01058763851,78 Ave,29.822114,31.702246,71.11,2025-04-01 14:56:33,2025-04-01 15:48:27,2025-04-01 19:45:26,
1722,PROCESSING,URGENT,سباكه,سباكه,user1908,Dina Youssef,01026653360,user2939,Heba Rashid,01056402546,,29.58734,28.009087,93.84,2025-10-02 03:40:42,2025-10-02 09:28:44,,
1723,COMPLETED,NORMAL,دهان,دهان,user1272,Sara Samy,01026564869,user3119,Youssef Fahmy,01068355026,103 Rd,28.510403,25.415693,41.8,2026-01-05 12:14:50,2026-01-05 18:19:27,2026-01-06 12:06:37,
1724,PENDING,HIGH,نقل عفش,نقل عفش,user4713,Maha Said,01088048259,user4301,Yasmin Ibrahim,01042169629,37 St,25.428854,28.991059,61.86,2026-03-20 21:45:43,2026-03-20 22:45:42,,
1725,COMPLETED,HIGH,نقل عفش,نقل عفش,user1609,Aya Hassan,01042342288,user2709,Marwa Hamdy,01048862698,,30.328212,30.349714,147.12,2025-08-14 19:35:15,2025-08-14 20:50:23,2025-08-15 16:34:48,
1726,COMPLETED,NORMAL,نجاره,نجاره,user999,Ayman Omar,01024554533,user2727,Nermeen Omar,01073505691,,31.357591,30.9468,60.08,2025-01-08 11:02:20,2025-01-08 11:15:49,2025-01-09 00:01:15,
1727,CANCELLED,NORMAL,سباكه,سباكه,user2307,Ramy Shaker,01022289232,user215,Nermeen Hussein,01034595062,29 Rd,29.726116,30.610763,140.86,2026-01-22 05:38:23,2026-01-22 12:30:07,,2026-01-22 11:13:52
1728,CANCELLED,NORMAL,تكييف,تكييف,user4606,Fatima Tawfik,01087869116,user2777,Ashraf Rashid,01069046840,,26.063011,26.350471,127.95,2026-01-11 19:04:27,,,2026-01-11 23:05:47
1729,COMPLETED,NORMAL,نجاره,نجاره,user4506,Mohamed Adel,01049875451,user3429,Hassan Nabil,01083458659,,30.158948,30.517093,140.34,2025-04-14 09:59:58,,,
1730,PENDING,NORMAL,سباكه,سباكه,user4811,Tarek Ibrahim,01060714472,user1510,Ghada Tawfik,01033037865,22 St,28.924375,35.320081,44.03,2024-11-25 14:26:09,2024-11-25 16:17:52,,
1731,COMPLETED,URGENT,كمبيوتر,كمبيوتر,user1891,Omar Adel,01020135716,user2131,Karim Naguib,,73 St,25.386412,31.378437,42.07,2025-08-11 23:56:45,2025-08-12 02:14:23,2025-08-12 03:27:59,
1732,COMPLETED,NORMAL,تكييف,تكييف,user4547,Hoda Ibrahim,01056992113,user1925,Ramy Said,01040807548,114 Ave,26.511387,32.489354,99.49,2026-02-17 10:40:02,2026-02-17 20:53:05,2026-02-19 02:09:59,
1733,CANCELLED,NORMAL,سباكه,سباكه,user3080,Omar Fouad,01034244164,user738,Mahmoud Omar,01079322944,130 St,29.34488,28.347499,54.78,2025-06-18 22:59:04,2025-06-19 03:10:16,,2025-06-19 06:09:51
1734,CANCELLED,NORMAL,سباكه,سباكه,user2928,Omar Ali,01022888770,user4088,Amr Hamdy,01056270299,,25.542939,26.633939,84.82,2025-01-31 00:00:54,2025-01-31 05:35:27,,2025-01-31 01:45:18
1735,COMPLETED,URGENT,كهربا,كهربا,user2696,Noha Hamdy,01030030751,user1719,Ibrahim Rashid,01091793881,45 Ave,30.943081,35.453215,24.48,2025-09-02 12:40:58,2025-09-02 14:05:50,2025-09-02 14:12:04,
1736,COMPLETED,URGENT,سباكه,سباكه,user3768,Mostafa Gamal,01013729462,user111,Youssef Naguib,01048374806,100 Ave,26.07448,34.733273,102.98,2025-12-27 22:12:44,2025-12-28 05:34:29,2025-12-28 09:27:44,
1737,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user1720,Khaled Omar,01088295005,user4231,Omar Nabil,01064189484,73 Rd,27.26038,35.626997,96.85,2025-04-22 04:29:46,2025-04-22 07:39:37,,2025-04-22 06:00:58
1738,PENDING,NORMAL,كهربا,كهربا,user2959,Mostafa Khaled,01087262864,user1292,Noha Ibrahim,01094686715,,29.19116,34.171351,81.61,2026-02-06 07:03:22,2026-02-06 07:09:39,,
1739,COMPLETED,NORMAL,كهربا,كهربا,user3872,Sherine Ibrahim,01069679156,user2858,Ghada Rashid,01092768926,24 Rd,26.889665,33.330326,118.48,2024-10-30 10:11:56,2024-10-31 06:47:16,2024-10-31 08:15:37,
1740,CANCELLED,URGENT,حدائق,حدائق,user4311,Mostafa Hamdy,01012314154,user1810,Ashraf Mostafa,01095135030,91 St,31.13951,33.891608,106.6,2025-11-13 08:47:41,2025-11-13 09:39:42,,2025-11-13 12:55:53
1741,PROCESSING,NORMAL,كهربا,كهربا,user2901,Reem Tawfik,01066098533,user110,Ibrahim Khaled,01015692967,6 St,29.425413,35.424217,84.67,2025-03-08 23:10:56,2025-03-09 14:47:55,,
1742,CANCELLED,URGENT,نظافه,نظافه,user1610,Dina Youssef,01073133836,user2605,Ashraf Omar,01097363655,151 Rd,25.037229,26.609219,37.84,2025-09-26 08:13:40,2025-09-26 12:00:12,,2025-09-26 08:21:28
1743,COMPLETED,URGENT,كهربا,كهربا,user3118,Ali Shaker,01045519657,user2664,Ghada Said,01047147828,112 Ave,25.753021,28.967314,117.98,2025-02-08 15:26:15,2025-02-08 15:45:28,2025-02-09 19:56:18,
1744,CANCELLED,NORMAL,دهان,دهان,user209,Amr Gamal,01055018873,user1079,Samar Naguib,01036059652,124 Ave,25.483703,33.215392,45.52,2024-11-30 11:47:10,,,2024-11-30 12:32:28
1745,PENDING,NORMAL,حدائق,حدائق,user4806,Heba Naguib,,user1970,Hoda Said,,35 St,28.920443,33.291006,124.08,2025-05-22 16:20:12,,,
1746,PENDING,NORMAL,تكييف,تكييف,user2739,Mostafa Fahmy,01063037683,user3050,Fatima Shaker,01060973751,16 Ave,30.46503,27.817369,129.51,2025-08-04 21:18:06,2025-08-04 22:27:22,,
1747,COMPLETED,NORMAL,دهان,دهان,user2788,Omar Naguib,01094660344,user4352,Hassan Khaled,01066887676,67 Rd,24.494894,28.283633,132.31,2026-05-07 14:20:58,2026-05-07 17:21:06,2026-05-08 07:51:27,
1748,COMPLETED,NORMAL,حدائق,حدائق,user2177,Maha Ibrahim,01058694273,user1326,Sherine Mostafa,01020242039,4 Ave,26.274331,29.177294,66.36,2024-10-10 22:41:11,2024-10-11 15:12:52,2024-10-11 20:16:49,
1749,PROCESSING,URGENT,تكييف,تكييف,user3389,Sara Mostafa,01024346289,user2391,Yasmin Ibrahim,01091366836,131 Rd,30.75634,31.941238,139.79,2025-06-19 03:05:50,,,
1750,COMPLETED,NORMAL,دهان,دهان,user4752,Ramy Said,01087509575,user1010,Samar Hassan,01015925231,,26.891132,26.120532,39.92,2025-02-14 14:53:12,,,
1751,CANCELLED,URGENT,تكييف,تكييف,user3259,Marwa Naguib,01078174916,user4604,Rania Hussein,01061845773,,28.026227,33.763146,128.88,2026-04-25 18:29:22,2026-04-25 20:15:53,,2026-04-25 21:34:03
1752,COMPLETED,HIGH,نجاره,نجاره,user1322,Amr Hassan,01065510726,user2728,Omar Tawfik,01024715933,,29.01774,33.567031,132.95,2025-04-05 05:37:01,2025-04-05 09:50:51,2025-04-05 12:34:44,
1753,COMPLETED,URGENT,صيانه منزليه,صيانه منزليه,user1473,Sherine Fahmy,01013037859,user1922,Waleed Said,,34 Rd,29.095485,33.881777,36.45,2026-02-28 13:28:44,2026-02-28 19:19:38,2026-03-01 09:12:48,
1754,COMPLETED,NORMAL,تكييف,تكييف,user3501,Sara Gamal,01043293999,user2670,Marwa Mostafa,01057845082,130 Rd,30.500404,31.403498,33.92,2024-11-07 12:44:09,,,
1755,COMPLETED,URGENT,نجاره,نجاره,user4430,Emad Mostafa,01020462636,user1622,Nour Samy,01064680466,145 Rd,25.385168,31.43063,128.8,2025-06-04 06:03:33,2025-06-04 18:49:31,2025-06-04 20:40:52,
1756,COMPLETED,HIGH,صيانه منزليه,صيانه منزليه,user914,Mostafa Ali,01061133053,user1556,Nermeen Hamdy,01054223450,10 Rd,27.692488,29.376459,130.41,2025-04-03 00:20:42,2025-04-03 02:35:08,2025-04-03 06:46:57,
1757,COMPLETED,URGENT,نظافه,نظافه,user3420,Omar Omar,01082679492,user4037,Sherine Fouad,01074333148,194 Rd,26.969026,28.281651,121.19,2026-04-01 00:04:34,,,
1758,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user1411,Maged Fahmy,01087221427,user614,Maha Omar,01023005510,105 Ave,28.076521,34.817912,84.85,2025-06-27 04:01:04,2025-06-27 11:32:04,2025-06-28 09:17:43,
1759,COMPLETED,NORMAL,تكييف,تكييف,user756,Ali Omar,01040367766,user254,Amr Mostafa,01068900892,10 Rd,27.110075,29.394697,48.21,2026-04-10 18:54:24,2026-04-11 03:16:15,2026-04-11 15:46:55,
1760,COMPLETED,URGENT,نظافه,نظافه,user2281,Hoda Hamdy,01041091106,user2321,Waleed Hassan,01068987671,149 Rd,28.160231,32.607769,50.72,2025-07-15 14:32:23,2025-07-15 22:07:36,2025-07-15 23:11:50,
1761,COMPLETED,HIGH,نقل عفش,نقل عفش,user3673,Yasmin Nabil,01025958464,user4002,Sara Said,,168 Rd,26.016225,34.83409,111.69,2025-04-20 20:25:10,2025-04-20 20:36:19,2025-04-22 04:02:39,
1762,PENDING,NORMAL,نظافه,نظافه,user1615,Sherif Ibrahim,01068246831,user2974,Ashraf Hussein,01031408211,198 St,31.324282,29.124485,116.83,2026-04-10 13:11:25,2026-04-11 07:09:04,,
1763,CANCELLED,NORMAL,نقل عفش,نقل عفش,user4498,Yasmin Omar,01092317765,user4640,Ramy Nabil,01090365722,15 Rd,25.84951,31.429921,77.16,2026-03-23 07:34:52,2026-03-23 17:37:36,,2026-03-23 13:34:17
1764,COMPLETED,HIGH,سباكه,سباكه,user1673,Maha Nabil,01094170608,user3023,Marwa Rashid,01087858940,187 Rd,27.727847,30.959153,43.08,2025-07-24 01:44:51,2025-07-24 01:49:57,2025-07-24 03:23:25,
1765,COMPLETED,URGENT,تكييف,تكييف,user2929,Sara Fahmy,01046558491,user3429,Hassan Nabil,01083458659,,25.948933,28.394669,46.02,2025-05-03 08:25:09,2025-05-03 10:33:13,2025-05-04 02:28:43,
1766,COMPLETED,HIGH,كمبيوتر,كمبيوتر,user2677,Laila Tawfik,01047537455,user2407,Heba Hassan,01062120729,,27.341237,34.452189,148.52,2026-01-21 20:47:46,2026-01-21 22:57:27,2026-01-23 09:38:03,
1767,COMPLETED,NORMAL,سباكه,سباكه,user3580,Sherif Tawfik,01046146861,user1428,Marwa Said,01076569035,132 Ave,24.136668,27.664143,58.58,2025-05-13 18:46:57,2025-05-14 02:59:17,2025-05-14 11:42:08,
1768,COMPLETED,NORMAL,كهربا,كهربا,user1280,Emad Youssef,01078230692,user1464,Yasmin Naguib,01026606060,84 St,24.713135,26.332234,22.64,2025-10-15 16:23:23,2025-10-16 07:09:41,2025-10-16 13:45:23,
1769,COMPLETED,NORMAL,تكييف,تكييف,user1706,Amany Hussein,01087881130,user2518,Ramy Said,01011060607,75 Ave,28.954194,27.006672,123.88,2024-11-22 22:30:03,2024-11-23 18:43:04,2024-11-23 19:25:41,
1770,PENDING,URGENT,صيانه منزليه,صيانه منزليه,user642,Waleed Hamdy,01083428512,user1377,Tarek Ali,01028411972,15 Rd,25.961299,32.870781,21.83,2026-02-27 21:05:27,2026-02-28 03:15:32,,
1771,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user1909,Nour Fahmy,01079879085,user3194,Nermeen Hassan,01029866320,,26.404247,30.86298,103.58,2025-12-29 12:45:27,2025-12-29 15:17:25,,2025-12-29 14:35:25
1772,COMPLETED,URGENT,نجاره,نجاره,user4392,Tarek Samy,01079945984,user3431,Mostafa Ibrahim,01020099242,106 Ave,30.813532,30.162486,44.52,2025-12-02 08:44:11,2025-12-03 00:54:18,2025-12-03 02:17:57,
1773,CANCELLED,URGENT,نجاره,نجاره,user1248,Maha Shaker,01092021157,user4059,Aya Youssef,01021662821,90 Rd,30.168426,25.464931,56.91,2025-12-28 00:36:54,2025-12-28 11:26:01,,2025-12-28 03:46:40
1774,COMPLETED,URGENT,سباكه,سباكه,user643,Hoda Shaker,01048949552,user1139,Mostafa Ali,01094015019,29 St,24.703178,32.88686,19.7,2025-06-03 00:35:54,2025-06-03 04:01:30,2025-06-03 05:31:09,
1775,CANCELLED,HIGH,نظافه,نظافه,user1253,Amany Mostafa,01035308700,user3067,Maha Ibrahim,01053908553,149 St,30.395701,28.033503,64.71,2025-04-22 21:47:28,2025-04-23 08:55:43,,2025-04-22 22:21:48
1776,COMPLETED,NORMAL,حدائق,حدائق,user2081,Omar Hussein,,user490,Hassan Tawfik,01041080809,155 Ave,29.527424,26.537909,34.3,2025-10-20 20:08:09,2025-10-20 21:36:38,2025-10-22 00:57:02,
1777,CANCELLED,HIGH,نقل عفش,نقل عفش,user439,Sameh Tawfik,01080265183,user3416,Maged Adel,01068259483,64 St,24.097331,27.318294,101.94,2025-10-26 13:08:14,2025-10-26 22:39:39,,2025-10-26 19:58:33
1778,PENDING,NORMAL,كمبيوتر,كمبيوتر,user1074,Ayman Fahmy,01034502256,user4356,Marwa Hussein,01043195266,88 Ave,27.781064,25.220758,138.76,2025-01-28 18:10:22,2025-01-29 11:18:15,,
1779,COMPLETED,NORMAL,نقل عفش,نقل عفش,user970,Fatima Naguib,,user3404,Nadia Samy,01010934934,,30.817081,27.976558,78.73,2026-02-25 14:47:03,2026-02-25 18:18:55,2026-02-26 23:07:39,
1780,CANCELLED,NORMAL,نظافه,نظافه,user435,Sherine Samy,01068916214,user4231,Omar Nabil,01064189484,125 St,30.539861,34.989057,112.07,2025-06-06 10:57:03,2025-06-06 17:40:52,,2025-06-06 13:27:07
1781,COMPLETED,NORMAL,تكييف,تكييف,user312,Ismail Shaker,,user1116,Mostafa Khaled,01058186321,29 Ave,29.101096,34.178987,77.07,2025-07-12 13:43:22,2025-07-12 17:15:55,2025-07-13 01:13:27,
1782,COMPLETED,NORMAL,كهربا,كهربا,user3396,Rania Shaker,01058643164,user2160,Sara Ibrahim,01017188330,,25.890465,33.154289,107.97,2024-11-24 11:03:36,2024-11-24 19:31:42,2024-11-26 13:53:36,
1783,PROCESSING,URGENT,حدائق,حدائق,user2413,Ismail Hussein,01023717972,user1622,Nour Samy,01064680466,29 St,28.648217,26.121384,78.04,2024-10-25 03:48:36,2024-10-25 05:01:12,,
1784,COMPLETED,HIGH,تكييف,تكييف,user2033,Ali Shaker,01099198749,user89,Ghada Adel,01040429530,128 St,30.730259,32.191401,124.2,2026-04-04 05:30:05,2026-04-04 20:47:17,2026-04-04 23:42:34,
1785,COMPLETED,URGENT,نظافه,نظافه,user2674,Sameh Hassan,01085265952,user697,Sameh Nabil,01053623487,,27.855421,26.605071,54.38,2025-10-01 21:21:26,2025-10-01 23:47:12,2025-10-02 07:11:16,
1786,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user183,Nour Hamdy,01069702849,user3236,Mahmoud Nabil,01054334643,31 Ave,25.155969,29.959657,85.73,2025-04-14 13:41:58,2025-04-14 16:16:16,2025-04-16 11:43:17,
1787,PROCESSING,NORMAL,نجاره,نجاره,user1095,Hany Gamal,01058746187,user515,Maged Rashid,01070895423,24 Ave,27.970587,35.526188,100.38,2025-03-26 15:06:10,2025-03-26 15:36:33,,
1788,COMPLETED,NORMAL,كهربا,كهربا,user116,Youssef Ali,01071557975,user609,Marwa Khaled,01029917719,1 St,31.301774,32.216724,102.99,2025-06-13 11:59:03,2025-06-13 18:38:30,2025-06-14 17:04:14,
1789,COMPLETED,NORMAL,تكييف,تكييف,user2166,Noha Mostafa,01092332317,user1350,Ashraf Nabil,01070545867,29 Rd,29.474524,32.467205,131.56,2025-06-03 00:35:20,2025-06-03 16:57:08,2025-06-03 20:13:28,
1790,COMPLETED,NORMAL,حدائق,حدائق,user209,Amr Gamal,01055018873,user4973,Emad Gamal,01083045082,28 Ave,27.144835,31.798216,75.22,2025-11-17 14:41:25,2025-11-17 21:53:26,2025-11-18 20:36:29,
1791,COMPLETED,HIGH,كهربا,كهربا,user1546,Hussein Shaker,01059623397,user2838,Samar Samy,01026768494,,27.484967,26.577265,149.29,2025-09-29 07:25:39,2025-09-29 12:00:04,2025-09-30 11:54:24,
1792,COMPLETED,NORMAL,كهربا,كهربا,user75,Rania Nabil,01072866875,user2336,Ghada Adel,01010932180,,29.087282,30.635258,53.59,2025-01-30 18:30:27,2025-01-30 18:59:47,2025-02-01 05:06:21,
1793,PENDING,URGENT,حدائق,حدائق,user4498,Yasmin Omar,01092317765,user4744,Hassan Ali,01096799641,154 St,30.483471,31.977952,53.06,2026-05-16 15:47:28,,,
1794,COMPLETED,HIGH,تكييف,تكييف,user4285,Fatima Nabil,01015944110,user2992,Omar Adel,01033356193,47 St,25.356662,25.422903,79.81,2024-12-19 01:25:10,2024-12-19 06:42:34,2024-12-20 03:26:29,
1795,CANCELLED,HIGH,حدائق,حدائق,user3760,Tarek Samy,01046282662,user2974,Ashraf Hussein,01031408211,,31.343182,34.491882,100.74,2026-03-14 06:32:49,2026-03-14 07:40:45,,2026-03-14 09:05:16
1796,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user713,Ramy Hussein,01050635874,user4913,Sameh Adel,01036487434,25 St,31.449412,28.048941,18.55,2026-04-12 18:31:25,2026-04-13 04:07:12,2026-04-13 04:40:38,
1797,PROCESSING,NORMAL,كمبيوتر,كمبيوتر,user4877,Sara Mostafa,01090232885,user3069,Nermeen Tawfik,01077625693,151 Ave,25.582903,32.456523,145.45,2025-01-13 19:26:10,2025-01-13 19:59:00,,
1798,PENDING,HIGH,نقل عفش,نقل عفش,user3523,Mona Rashid,01096422190,user1906,Emad Hussein,01034310183,23 Ave,26.416297,26.732021,94.86,2026-03-09 12:39:11,2026-03-10 08:43:06,,
1799,PROCESSING,NORMAL,صيانه منزليه,صيانه منزليه,user1678,Waleed Gamal,01089992496,user1284,Waleed Fouad,,29 Rd,29.790303,28.310701,28.7,2025-02-07 10:51:36,2025-02-07 13:25:05,,
1800,CANCELLED,NORMAL,كهربا,كهربا,user4653,Hussein Mostafa,01034572449,user2071,Mona Samy,01069150727,,25.797982,32.002236,51.28,2025-12-04 23:29:57,2025-12-04 23:53:02,,2025-12-05 00:24:34
1801,CANCELLED,NORMAL,نقل عفش,نقل عفش,user445,Sara Shaker,01024853291,user2244,Sara Adel,01069050527,159 St,25.102038,33.377212,131.33,2025-04-18 15:44:25,2025-04-18 16:47:29,,2025-04-18 17:23:35
1802,PENDING,NORMAL,نجاره,نجاره,user2755,Waleed Samy,,user1211,Sherine Youssef,01065459350,,25.026429,28.792049,91.56,2025-11-23 08:14:19,2025-11-23 17:09:18,,
1803,COMPLETED,NORMAL,سباكه,سباكه,user1291,Hassan Tawfik,01013800827,user731,Ramy Hussein,01025077338,184 Ave,28.218043,25.460743,21.71,2025-11-30 02:33:05,,,
1804,CANCELLED,URGENT,نقل عفش,نقل عفش,user4333,Nadia Gamal,01046506519,user3800,Hany Omar,01055020048,,24.650303,27.729052,46.64,2025-01-07 19:58:50,2025-01-08 11:22:55,,2025-01-07 20:56:44
1805,PENDING,HIGH,دهان,دهان,user604,Tarek Hamdy,01088045796,user2972,Laila Shaker,01088836674,178 Ave,27.719584,26.666229,35.88,2026-03-03 04:50:37,2026-03-03 07:48:22,,
1806,PROCESSING,NORMAL,كهربا,كهربا,user3889,Marwa Ali,01031845391,user4443,Maha Fouad,01031224439,166 St,26.197624,28.754145,59.37,2025-03-11 09:01:46,,,
