id,stars,review,order_id,order_category,client_username,client_name,worker_username,worker_name,worker_profession,created_at
5418,1,ممتاز جدا,5418,دهان,user2207,Marwa Hamdy,user3587,Mohamed Hassan,دهان,2025-01-09 23:35:56
1840,2,كويس جدا,1840,نقل عفش,user137,Nadia Tawfik,user1119,Nermeen Khaled,نقل عفش,2025-01-27 13:42:43
9144,1,ممتاز,9144,حدائق,user1225,Youssef Nabil,user2790,Dina Hamdy,حدائق,2025-01-07 17:39:01
7856,2,,7856,سباكه,user2481,Sara Rashid,user3786,Ali Said,سباكه,2024-11-07 16:58:42
3432,3,ممتاز,3432,كمبيوتر,user2944,Emad Gamal,user444,Fatima Shaker,كمبيوتر,2026-03-23 03:26:45
3353,3,ممتاز جدا,3353,كمبيوتر,user4907,Nermeen Naguib,user1766,Aya Fahmy,كمبيوتر,2025-09-15 02:35:17
1756,2,في الميعاد,1756,صيانه منزليه,user914,Mostafa Ali,user1556,Nermeen Hamdy,صيانه منزليه,2025-04-03 10:40:39
6048,2,سعر مناسب,6048,كهربا,user1966,Sara Hamdy,user2321,Waleed Hassan,كهربا,2024-11-26 19:15:01
3350,1,شكرا,3350,تكييف,user322,Maha Hussein,user2022,Maha Khaled,تكييف,2024-11-25 23:22:19
9523,3,شغل ممتاز,9523,نجاره,user2732,Hussein Tawfik,user2125,Aya Shaker,نجاره,2025-02-15 03:48:59
4655,4,بصراحة حاجة تانية,4655,كمبيوتر,user511,Karim Hassan,user3734,Omar Hassan,كمبيوتر,2025-10-08 14:05:12
9620,3,كويس جدا,9620,دهان,user4436,Ghada Said,user2563,Hany Khaled,دهان,2025-03-28 10:46:11
8889,1,,8889,كمبيوتر,user784,Sherif Nabil,user1711,Heba Fahmy,كمبيوتر,2025-06-23 21:30:49
2141,2,شغل جميل,2141,كمبيوتر,user1855,Mona Gamal,user1285,Amany Ibrahim,كمبيوتر,2026-03-07 00:20:44
8613,1,أنصح بالتعامل,8613,حدائق,user106,Hussein Ali,user1001,Hoda Mostafa,حدائق,2025-02-22 11:53:28
8922,3,كويس جدا,8922,نقل عفش,user766,Ali Ibrahim,user320,Nour Hamdy,نقل عفش,2026-02-18 17:58:13
1896,5,,1896,حدائق,user792,Ibrahim Hussein,user3916,Heba Samy,حدائق,2025-03-05 04:02:06
7701,1,خدمة محترفة,7701,كمبيوتر,user2845,Sara Fahmy,user160,Ghada Samy,كمبيوتر,2025-04-27 10:51:01
1712,5,أنصح بالتعامل,1712,سباكه,user939,Karim Gamal,user408,Ali Adel,سباكه,2025-05-29 09:25:36
9265,4,,9265,دهان,user2543,Karim Nabil,user2145,Hassan Omar,دهان,2026-03-03 06:06:32
5251,2,ممتاز جدا,5251,كهربا,user642,Waleed Hamdy,user1455,Hassan Ali,كهربا,2025-08-14 15:22:53
1174,2,,1174,سباكه,user2893,Mostafa Shaker,user4390,Maged Nabil,سباكه,2024-12-31 03:55:26
7777,5,كويس جدا,7777,كمبيوتر,user2534,Ahmed Rashid,user1481,Hany Hassan,كمبيوتر,2025-12-27 23:49:11
933,2,شغل ممتاز,933,حدائق,user4227,Khaled Khaled,user2558,Laila Khaled,حدائق,2025-04-08 18:39:17
2831,4,أنصح بالتعامل,2831,دهان,user2423,Khaled Omar,user2494,Youssef Hussein,دهان,2026-02-07 01:49:07
767,5,,767,حدائق,user156,Noha Omar,user4012,Samar Fahmy,حدائق,2025-11-09 09:06:43
3652,5,,3652,حدائق,user2118,Ramy Naguib,user3587,Mohamed Hassan,حدائق,2025-09-06 17:45:26
5175,3,سعر مناسب,5175,كهربا,user2439,Fatima Said,user76,Fatima Said,كهربا,2025-11-10 21:21:07
3110,4,شكرا,3110,صيانه منزليه,user745,Sherine Hussein,user1633,Khaled Omar,صيانه منزليه,2025-12-01 20:22:09
6119,2,سعر مناسب,6119,صيانه منزليه,user974,Ali Nabil,user1451,Hany Tawfik,صيانه منزليه,2026-03-03 01:48:35
1377,4,خدمة محترفة,1377,كمبيوتر,user3712,Nermeen Hamdy,user184,Ali Ibrahim,كمبيوتر,2025-11-27 18:22:57
2190,5,محترم جدا,2190,نظافه,user1267,Marwa Omar,user4091,Hassan Gamal,نظافه,2026-04-26 11:30:03
1907,5,شغل ممتاز,1907,سباكه,user3930,Rania Ibrahim,user3990,Youssef Ibrahim,سباكه,2025-11-02 00:33:36
3205,3,,3205,سباكه,user4020,Sherine Ibrahim,user2053,Ismail Hussein,سباكه,2026-03-31 08:48:32
4617,4,,4617,كمبيوتر,user2365,Aya Mostafa,user4150,Noha Tawfik,كمبيوتر,2026-01-22 19:57:11
9378,4,شغل ممتاز,9378,كهربا,user439,Sameh Tawfik,user3444,Ibrahim Gamal,كهربا,2025-09-01 19:44:52
5202,4,,5202,كهربا,user4560,Rania Said,user43,Nermeen Fouad,كهربا,2026-02-28 19:31:58
1103,1,,1103,سباكه,user1825,Nadia Nabil,user522,Maha Gamal,سباكه,2026-01-14 19:19:01
3439,3,شغل جميل,3439,كمبيوتر,user2675,Noha Omar,user4995,Sara Mostafa,كمبيوتر,2025-12-19 02:40:35
6500,5,في الميعاد,6500,تكييف,user1861,Nermeen Mostafa,user1014,Khaled Hassan,تكييف,2025-12-15 03:50:12
5256,4,سعر مناسب,5256,نظافه,user3311,Dina Samy,user1177,Mahmoud Gamal,نظافه,2026-05-04 02:27:00
1202,4,شغل جميل,1202,صيانه منزليه,user4183,Noha Fouad,user1278,Sherif Khaled,صيانه منزليه,2024-10-02 21:44:08
9271,1,محترم جدا,9271,تكييف,user876,Heba Mostafa,user4415,Noha Fouad,تكييف,2026-03-20 02:32:35
5591,1,سعر مناسب,5591,دهان,user4955,Emad Rashid,user2641,Reem Omar,دهان,2026-01-19 00:07:33
2788,2,ممتاز,2788,دهان,user4253,Nour Ibrahim,user1797,Nadia Youssef,دهان,2025-05-08 10:44:51
2908,1,محترم جدا,2908,حدائق,user4693,Hany Hussein,user719,Youssef Naguib,حدائق,2025-06-27 07:56:06
2461,2,بصراحة حاجة تانية,2461,حدائق,user3462,Omar Youssef,user1797,Nadia Youssef,حدائق,2025-04-01 01:47:45
3151,3,,3151,حدائق,user60,Samar Tawfik,user757,Mona Rashid,حدائق,2024-12-29 20:03:15
156,1,خدمة محترفة,156,كهربا,user3968,Mona Ali,user570,Nermeen Hamdy,كهربا,2026-04-05 07:33:35
6711,5,سعر مناسب,6711,نقل عفش,user4242,Reem Ali,user2036,Rania Hassan,نقل عفش,2026-03-02 06:02:35
8994,3,محترم جدا,8994,نظافه,user1032,Ali Youssef,user3060,Sara Gamal,نظافه,2026-03-22 02:01:33
9381,2,,9381,نظافه,user1876,Amany Omar,user1342,Fatima Youssef,نظافه,2026-04-10 15:28:50
6106,3,,6106,صيانه منزليه,user3324,Heba Samy,user737,Nadia Rashid,صيانه منزليه,2024-10-09 15:55:00
5229,4,,5229,صيانه منزليه,user2250,Reem Hamdy,user1759,Emad Khaled,صيانه منزليه,2024-10-07 00:31:47
2685,1,في الميعاد,2685,حدائق,user4885,Nour Nabil,user3459,Maged Naguib,حدائق,2025-10-11 16:07:42
8815,3,,8815,نجاره,user3297,Amany Hassan,user4220,Ali Said,نجاره,2025-06-22 01:08:18
6779,4,,6779,كمبيوتر,user386,Dina Tawfik,user3858,Hassan Hassan,كمبيوتر,2026-03-19 08:58:18
6350,2,شغل ممتاز,6350,نجاره,user4650,Sherif Fouad,user490,Hassan Tawfik,نجاره,2024-12-05 19:00:15
1856,1,,1856,كمبيوتر,user2134,Maged Omar,user3157,Maha Youssef,كمبيوتر,2025-08-08 11:51:25
1889,5,,1889,سباكه,user4357,Ghada Rashid,user2753,Omar Naguib,سباكه,2025-02-02 10:14:50
7374,3,شغل ممتاز,7374,تكييف,user4267,Ashraf Hamdy,user2013,Emad Hamdy,تكييف,2025-12-02 23:26:42
1517,5,شكرا,1517,نظافه,user4192,Amr Said,user4604,Rania Hussein,نظافه,2025-10-25 00:05:52
8024,4,خدمة محترفة,8024,سباكه,user4016,Omar Shaker,user1520,Maha Naguib,سباكه,2025-02-01 09:29:14
185,5,,185,دهان,user996,Waleed Nabil,user2874,Mona Fahmy,دهان,2024-10-05 14:54:05
3190,2,كويس جدا,3190,كمبيوتر,user2092,Laila Nabil,user1134,Nadia Adel,كمبيوتر,2024-12-25 14:59:18
9633,4,خدمة محترفة,9633,كمبيوتر,user2623,Ali Ibrahim,user3755,Ghada Khaled,كمبيوتر,2025-06-13 21:28:31
5379,2,بصراحة حاجة تانية,5379,كهربا,user3584,Maha Ibrahim,user3256,Mona Rashid,كهربا,2025-09-29 08:30:08
2194,3,أنصح بالتعامل,2194,كمبيوتر,user1473,Sherine Fahmy,user1295,Ahmed Youssef,كمبيوتر,2025-03-05 15:42:37
1156,4,,1156,تكييف,user2652,Tarek Ali,user1216,Ismail Naguib,تكييف,2024-11-09 20:44:32
1059,3,ممتاز,1059,سباكه,user4884,Noha Adel,user812,Heba Shaker,سباكه,2025-04-18 05:47:10
1022,3,محترم جدا,1022,صيانه منزليه,user3927,Hussein Said,user673,Maha Ibrahim,صيانه منزليه,2025-05-05 03:56:00
2805,3,شغل جميل,2805,تكييف,user4682,Hany Hamdy,user2542,Samar Hassan,تكييف,2025-04-20 05:57:20
101,2,أنصح بالتعامل,101,سباكه,user2632,Ayman Shaker,user2185,Laila Fahmy,سباكه,2025-05-03 21:39:46
4742,3,في الميعاد,4742,نظافه,user4583,Ghada Said,user2569,Youssef Hussein,نظافه,2025-05-14 03:24:38
3587,5,,3587,تكييف,user1824,Heba Mostafa,user1958,Noha Hussein,تكييف,2024-11-02 13:49:49
1350,3,شغل ممتاز,1350,نجاره,user3681,Emad Omar,user2878,Hoda Tawfik,نجاره,2026-02-06 08:12:59
7071,3,محترم جدا,7071,نظافه,user4237,Reem Adel,user1073,Ashraf Shaker,نظافه,2024-12-24 02:27:32
9776,5,شغل جميل,9776,سباكه,user3819,Khaled Ali,user2175,Hassan Hussein,سباكه,2024-12-17 18:21:28
4579,3,,4579,تكييف,user4381,Aya Gamal,user4231,Omar Nabil,تكييف,2024-11-18 23:01:06
381,2,,381,نجاره,user3822,Nadia Hussein,user2557,Ghada Youssef,نجاره,2026-04-13 00:52:19
2283,1,,2283,نظافه,user4922,Ramy Samy,user3413,Hussein Shaker,نظافه,2025-11-01 17:41:48
2384,5,,2384,دهان,user2355,Rania Fouad,user1333,Laila Samy,دهان,2025-01-23 20:43:42
9380,1,ممتاز,9380,صيانه منزليه,user3387,Nermeen Said,user4623,Ghada Rashid,صيانه منزليه,2025-05-07 19:45:23
1467,5,كويس جدا,1467,كهربا,user3937,Nermeen Ibrahim,user855,Ali Said,كهربا,2025-02-26 15:37:48
6664,3,كويس جدا,6664,حدائق,user278,Sherine Hamdy,user1931,Marwa Samy,حدائق,2025-10-22 17:37:00
6906,4,كويس جدا,6906,نقل عفش,user439,Sameh Tawfik,user421,Yasmin Tawfik,نقل عفش,2025-06-08 01:47:49
2372,3,شكرا,2372,تكييف,user2610,Aya Said,user3422,Sherine Ali,تكييف,2024-10-23 07:32:17
6579,5,شغل ممتاز,6579,نظافه,user262,Amr Mostafa,user1239,Ibrahim Nabil,نظافه,2024-10-18 02:53:28
5690,2,ممتاز,5690,كمبيوتر,user2948,Dina Said,user1670,Amr Youssef,كمبيوتر,2025-07-28 12:34:57
6481,1,أنصح بالتعامل,6481,سباكه,user3806,Marwa Rashid,user3408,Sherine Naguib,سباكه,2025-10-01 07:31:18
2410,4,شكرا,2410,صيانه منزليه,user372,Rania Rashid,user1276,Omar Adel,صيانه منزليه,2025-07-16 00:53:25
4749,1,محترم جدا,4749,سباكه,user233,Ayman Hassan,user4196,Sherif Samy,سباكه,2026-03-12 03:04:03
1191,3,كويس جدا,1191,دهان,user4289,Sherine Omar,user1475,Hassan Mostafa,دهان,2025-10-26 10:25:14
4495,1,شغل ممتاز,4495,صيانه منزليه,user72,Mohamed Nabil,user2303,Amr Hamdy,صيانه منزليه,2026-03-11 16:09:33
7513,1,أنصح بالتعامل,7513,سباكه,user4378,Khaled Shaker,user3455,Nermeen Shaker,سباكه,2026-03-16 06:08:33
8163,3,ممتاز جدا,8163,نجاره,user931,Ashraf Fouad,user760,Youssef Tawfik,نجاره,2025-11-15 23:36:44
225,4,سعر مناسب,225,حدائق,user1032,Ali Youssef,user2923,Ibrahim Fouad,حدائق,2025-06-02 22:14:56
8265,1,,8265,دهان,user4941,Nour Mostafa,user411,Ramy Khaled,دهان,2025-08-16 10:43:59
9250,3,,9250,صيانه منزليه,user2982,Maha Adel,user4831,Hassan Hassan,صيانه منزليه,2025-08-21 08:55:45
3632,2,شغل ممتاز,3632,حدائق,user721,Khaled Gamal,user614,Maha Omar,حدائق,2025-04-08 06:01:16
9356,2,,9356,كمبيوتر,user552,Nermeen Omar,user4724,Sherine Nabil,كمبيوتر,2025-07-03 13:23:26
4804,5,سعر مناسب,4804,تكييف,user2155,Sameh Ibrahim,user4199,Reem Fahmy,تكييف,2026-02-22 20:14:42
7056,2,ممتاز جدا,7056,حدائق,user2221,Sameh Hamdy,user3915,Nour Ibrahim,حدائق,2026-01-10 18:25:06
4305,3,,4305,نقل عفش,user4340,Ghada Samy,user2120,Ramy Adel,نقل عفش,2025-02-12 08:41:42
5455,2,محترم جدا,5455,حدائق,user1252,Mahmoud Nabil,user3173,Mohamed Ali,حدائق,2025-01-25 16:13:28
3619,2,شغل ممتاز,3619,تكييف,user2390,Laila Fouad,user2513,Reem Ibrahim,تكييف,2026-04-15 10:24:58
5101,1,كويس جدا,5101,كهربا,user2383,Amany Ibrahim,user268,Mona Mostafa,كهربا,2026-03-19 12:51:55
258,2,,258,صيانه منزليه,user502,Aya Omar,user3342,Ayman Naguib,صيانه منزليه,2026-01-14 11:43:53
6195,3,كويس جدا,6195,سباكه,user4332,Omar Naguib,user1237,Emad Samy,سباكه,2025-06-10 18:45:15
5417,2,شغل جميل,5417,سباكه,user3051,Fatima Omar,user1676,Amany Hussein,سباكه,2025-05-21 18:40:25
6484,2,محترم جدا,6484,كمبيوتر,user2655,Sherif Naguib,user1556,Nermeen Hamdy,كمبيوتر,2025-03-29 11:08:35
7653,3,شكرا,7653,تكييف,user4608,Aya Khaled,user240,Nermeen Fahmy,تكييف,2026-04-06 10:02:11
2859,2,ممتاز,2859,دهان,user296,Marwa Youssef,user1505,Mostafa Hassan,دهان,2026-02-27 15:11:56
7305,1,,7305,دهان,user3312,Karim Shaker,user2224,Ashraf Mostafa,دهان,2025-04-11 06:36:10
953,2,,953,صيانه منزليه,user4340,Ghada Samy,user4729,Waleed Rashid,صيانه منزليه,2025-10-01 19:03:57
125,3,شغل ممتاز,125,دهان,user4946,Ali Nabil,user186,Emad Nabil,دهان,2025-06-12 07:17:51
6512,1,شكرا,6512,تكييف,user2020,Waleed Naguib,user4696,Sara Said,تكييف,2025-04-01 01:37:58
2877,5,,2877,دهان,user1265,Fatima Mostafa,user2499,Reem Hassan,دهان,2025-04-18 15:35:36
2898,4,محترم جدا,2898,نظافه,user3088,Marwa Omar,user2195,Sara Fouad,نظافه,2024-12-18 17:39:05
6671,4,بصراحة حاجة تانية,6671,كهربا,user4148,Laila Gamal,user979,Waleed Nabil,كهربا,2025-08-20 15:09:25
3535,5,ممتاز جدا,3535,كمبيوتر,user3692,Ibrahim Khaled,user967,Laila Youssef,كمبيوتر,2025-06-27 21:28:30
227,3,ممتاز جدا,227,تكييف,user123,Samar Omar,user2936,Noha Youssef,تكييف,2025-05-07 22:36:41
5975,3,سعر مناسب,5975,تكييف,user1900,Amany Khaled,user3978,Samar Khaled,تكييف,2025-10-16 22:57:37
9456,1,سعر مناسب,9456,نظافه,user3556,Nour Adel,user2634,Waleed Youssef,نظافه,2026-01-21 17:39:21
5466,2,,5466,دهان,user874,Nadia Hamdy,user4787,Ibrahim Hamdy,دهان,2025-03-07 19:44:02
5007,1,أنصح بالتعامل,5007,صيانه منزليه,user4389,Ashraf Hassan,user3911,Tarek Khaled,صيانه منزليه,2026-02-03 08:02:49
2210,1,,2210,دهان,user4250,Maged Mostafa,user997,Amr Tawfik,دهان,2026-02-11 20:59:41
1060,1,بصراحة حاجة تانية,1060,صيانه منزليه,user4377,Mona Rashid,user4796,Samar Omar,صيانه منزليه,2026-05-01 03:04:03
9596,1,شغل ممتاز,9596,كمبيوتر,user622,Khaled Gamal,user1761,Ahmed Youssef,كمبيوتر,2025-06-27 20:38:50
7073,1,,7073,نجاره,user2350,Reem Khaled,user3444,Ibrahim Gamal,نجاره,2025-07-22 15:22:47
1583,4,بصراحة حاجة تانية,1583,كهربا,user406,Ramy Rashid,user2217,Ismail Said,كهربا,2025-04-02 15:05:19
8374,3,كويس جدا,8374,دهان,user1875,Ghada Omar,user4269,Youssef Hussein,دهان,2024-10-31 06:47:33
6985,1,محترم جدا,6985,سباكه,user4988,Reem Hussein,user2908,Ismail Adel,سباكه,2026-02-24 04:44:06
9473,1,,9473,نجاره,user3166,Sherine Shaker,user3022,Laila Said,نجاره,2024-12-27 14:29:44
2907,1,,2907,حدائق,user4949,Marwa Nabil,user3573,Hussein Tawfik,حدائق,2026-04-09 00:30:20
7658,2,ممتاز,7658,دهان,user3906,Ghada Mostafa,user2639,Amany Adel,دهان,2026-01-03 23:16:05
1305,2,شكرا,1305,كمبيوتر,user1266,Nour Hamdy,user3275,Rania Hamdy,كمبيوتر,2026-03-20 15:12:44
6028,1,محترم جدا,6028,نجاره,user3783,Emad Ibrahim,user4910,Yasmin Gamal,نجاره,2025-01-28 20:45:30
9629,3,محترم جدا,9629,نظافه,user2448,Nour Fouad,user1856,Karim Samy,نظافه,2025-12-11 13:30:53
1264,1,أنصح بالتعامل,1264,دهان,user1526,Hany Said,user2849,Hany Omar,دهان,2025-09-05 08:00:54
1115,3,,1115,تكييف,user2826,Aya Fouad,user1719,Ibrahim Rashid,تكييف,2025-07-29 11:00:13
3337,5,,3337,دهان,user1794,Khaled Fahmy,user2022,Maha Khaled,دهان,2025-02-27 04:00:24
5682,1,محترم جدا,5682,نجاره,user98,Amr Mostafa,user89,Ghada Adel,نجاره,2025-12-08 10:25:10
6317,1,,6317,تكييف,user1457,Ali Samy,user2680,Ibrahim Adel,تكييف,2025-05-12 23:31:50
2853,3,شغل جميل,2853,حدائق,user334,Marwa Ali,user1200,Nadia Tawfik,حدائق,2025-07-30 20:11:53
9847,2,,9847,نظافه,user4752,Ramy Said,user1670,Amr Youssef,نظافه,2025-07-07 23:49:25
7904,5,,7904,نجاره,user1966,Sara Hamdy,user4292,Hassan Said,نجاره,2026-04-10 12:20:06
587,3,في الميعاد,587,نجاره,user3681,Emad Omar,user4668,Reem Omar,نجاره,2026-02-19 07:22:01
8661,2,شغل ممتاز,8661,دهان,user1144,Khaled Hassan,user670,Hassan Fahmy,دهان,2025-06-28 22:32:12
518,4,شكرا,518,كهربا,user2489,Youssef Omar,user2605,Ashraf Omar,كهربا,2025-12-09 21:05:11
8610,2,شغل ممتاز,8610,صيانه منزليه,user2488,Samar Hamdy,user4985,Waleed Said,صيانه منزليه,2025-11-29 21:15:20
2575,1,سعر مناسب,2575,صيانه منزليه,user546,Sherine Omar,user2371,Nadia Nabil,صيانه منزليه,2025-04-16 19:23:41
4223,2,شكرا,4223,نقل عفش,user586,Noha Mostafa,user1553,Aya Rashid,نقل عفش,2024-10-18 09:40:31
7862,3,شغل ممتاز,7862,نظافه,user98,Amr Mostafa,user2156,Sherif Ali,نظافه,2025-10-25 22:57:10
5643,4,,5643,صيانه منزليه,user4611,Tarek Omar,user1079,Samar Naguib,صيانه منزليه,2025-07-09 12:44:20
3655,5,شغل جميل,3655,كمبيوتر,user1410,Rania Adel,user3363,Dina Adel,كمبيوتر,2025-08-13 08:31:53
7881,2,,7881,صيانه منزليه,user901,Aya Fouad,user734,Tarek Adel,صيانه منزليه,2025-11-28 13:05:44
9649,4,,9649,حدائق,user2696,Noha Hamdy,user251,Yasmin Nabil,حدائق,2026-02-15 08:25:40
545,2,خدمة محترفة,545,نجاره,user4107,Ghada Fahmy,user425,Mahmoud Fouad,نجاره,2025-02-24 18:37:17
9386,3,بصراحة حاجة تانية,9386,نظافه,user1522,Karim Said,user575,Waleed Nabil,نظافه,2026-02-11 21:29:01
3698,5,في الميعاد,3698,نقل عفش,user2103,Heba Tawfik,user4881,Karim Hassan,نقل عفش,2026-02-13 13:59:06
555,3,شغل ممتاز,555,تكييف,user1593,Yasmin Khaled,user2048,Ghada Khaled,تكييف,2025-12-23 18:49:17
138,2,,138,نجاره,user4419,Sara Rashid,user4910,Yasmin Gamal,نجاره,2025-02-07 10:44:08
1330,5,سعر مناسب,1330,نقل عفش,user4154,Nour Mostafa,user3722,Mostafa Ali,نقل عفش,2025-08-19 06:55:59
3681,5,,3681,كمبيوتر,user2976,Ramy Hamdy,user2470,Samar Omar,كمبيوتر,2026-01-05 03:00:12
5119,2,بصراحة حاجة تانية,5119,دهان,user3849,Yasmin Ibrahim,user4950,Tarek Tawfik,دهان,2026-01-28 05:22:30
2806,1,شغل جميل,2806,دهان,user1122,Khaled Tawfik,user3301,Noha Rashid,دهان,2026-01-20 22:27:25
302,4,شغل ممتاز,302,حدائق,user615,Fatima Fahmy,user911,Ramy Rashid,حدائق,2025-05-04 18:56:03
1376,2,كويس جدا,1376,نقل عفش,user2266,Hoda Ibrahim,user1495,Hoda Hassan,نقل عفش,2026-05-17 11:58:23
2725,4,,2725,صيانه منزليه,user115,Hussein Youssef,user1216,Ismail Naguib,صيانه منزليه,2026-01-14 19:07:29
7393,1,خدمة محترفة,7393,سباكه,user1855,Mona Gamal,user2954,Hany Khaled,سباكه,2025-12-19 16:59:26
5996,2,,5996,دهان,user1482,Sameh Fouad,user1156,Aya Youssef,دهان,2026-05-11 14:26:12
3130,1,سعر مناسب,3130,نظافه,user2491,Omar Ali,user2699,Ali Fahmy,نظافه,2025-04-10 09:17:28
6067,1,,6067,كهربا,user3782,Maha Ibrahim,user4319,Fatima Khaled,كهربا,2025-06-13 16:57:54
688,5,أنصح بالتعامل,688,كمبيوتر,user1174,Ashraf Adel,user4363,Amr Samy,كمبيوتر,2025-11-01 13:39:55
4774,2,,4774,نقل عفش,user4670,Maha Adel,user3085,Karim Fahmy,نقل عفش,2025-09-01 14:16:27
1577,3,كويس جدا,1577,سباكه,user4482,Ibrahim Ali,user2777,Ashraf Rashid,سباكه,2025-05-20 23:20:44
4844,3,ممتاز,4844,نقل عفش,user3555,Khaled Shaker,user712,Emad Ibrahim,نقل عفش,2025-05-08 06:14:24
